,year,price,mileage,engine_size,Automatic,Manual,Other,Semi-Auto,Diesel,Hybrid,fuel_type_Other,Petrol
1849,2019,30995,5862,2.0,1,0,0,0,0,0,0,1
1850,2019,29995,2343,2.0,1,0,0,0,1,0,0,0
1851,2019,31995,2568,2.0,1,0,0,0,0,0,0,1
1852,2019,31995,1687,2.0,1,0,0,0,0,0,0,1
1853,2019,29995,3457,2.0,1,0,0,0,1,0,0,0
1854,2019,30890,7265,2.0,1,0,0,0,1,0,0,0
1855,2019,29990,4850,2.0,1,0,0,0,1,0,0,0
1856,2019,35000,1250,2.0,1,0,0,0,0,0,0,1
1857,2019,32499,1300,15.0,0,0,0,1,0,0,0,1
1858,2018,45895,41083,4.0,0,0,0,1,0,0,0,1
1859,2019,23995,6099,15.0,1,0,0,0,0,0,0,1
1860,2017,17099,15465,21.0,0,0,0,1,1,0,0,0
1861,2018,29099,4898,2.0,0,0,0,1,1,0,0,0
1862,2019,23589,13142,2.0,0,0,0,1,1,0,0,0
1863,2019,23389,14339,2.0,0,0,0,1,1,0,0,0
1864,2019,25899,3780,2.0,0,0,0,1,0,0,0,1
1865,2019,23489,14100,2.0,0,0,0,1,1,0,0,0
1866,2017,35149,9422,3.0,0,0,0,1,0,0,0,1
1867,2016,40999,19500,4.0,0,0,0,1,0,0,0,1
1868,2015,15849,28500,21.0,0,0,0,1,1,0,0,0
1869,2019,35049,1000,15.0,0,0,0,1,0,0,0,1
1870,2019,24950,6224,15.0,1,0,0,0,0,0,0,1
1871,2017,20889,25599,21.0,1,0,0,0,1,0,0,0
1872,2019,23949,12076,15.0,1,0,0,0,0,0,0,1
1873,2019,29949,2323,2.0,1,0,0,0,0,0,0,1
1874,2014,13950,39204,21.0,0,0,0,1,1,0,0,0
1875,2019,39950,6641,3.0,0,0,0,1,0,0,0,1
1876,2019,28950,2950,2.0,1,0,0,0,1,0,0,0
1877,2019,28950,10021,2.0,0,0,0,1,1,0,0,0
1878,2019,25950,1090,15.0,1,0,0,0,0,0,0,1
1879,2019,32499,3250,2.0,1,0,0,0,0,0,0,1
1880,2019,32499,1800,2.0,1,0,0,0,0,0,0,1
1881,2019,42490,8806,3.0,0,0,0,1,0,0,0,1
1882,2019,31890,2850,2.0,1,0,0,0,1,0,0,0
1883,2019,29889,980,2.0,1,0,0,0,1,0,0,0
1884,2019,26499,890,16.0,0,1,0,0,1,0,0,0
1885,2019,27890,4985,16.0,1,0,0,0,1,0,0,0
1886,2019,30989,1000,16.0,0,0,0,1,1,0,0,0
1887,2019,35099,2512,15.0,0,0,0,1,0,0,0,1
1888,2019,33699,6225,2.0,0,0,0,1,1,0,0,0
1889,2019,31599,5800,15.0,0,0,0,1,0,0,0,1
1890,2019,30599,2259,16.0,0,0,0,1,1,0,0,0
1891,2019,31299,4831,2.0,0,0,0,1,1,0,0,0
1892,2016,19099,5690,21.0,0,0,0,1,1,0,0,0
1893,2019,24199,9361,15.0,0,0,0,1,0,0,0,1
1894,2017,15250,45431,21.0,0,0,0,1,1,0,0,0
1895,2019,26949,608,2.0,1,0,0,0,0,0,0,1
1896,2019,26949,4971,2.0,1,0,0,0,0,0,0,1
1897,2019,28749,5099,21.0,1,0,0,0,1,0,0,0
1898,2019,27950,1498,15.0,1,0,0,0,0,0,0,1
1899,2019,31950,2323,2.0,1,0,0,0,1,0,0,0
1900,2019,24599,9888,15.0,0,0,0,1,0,0,0,1
1901,2017,17599,21516,21.0,0,0,0,1,1,0,0,0
1902,2019,25699,6184,15.0,0,0,0,1,0,0,0,1
1903,2019,30399,9829,2.0,0,0,0,1,1,0,0,0
1904,2016,15199,39721,21.0,0,0,0,1,1,0,0,0
1905,2016,20299,35207,21.0,0,0,0,1,1,0,0,0
1906,2017,22999,26935,21.0,0,0,0,1,1,0,0,0
1907,2019,31299,1000,2.0,0,0,0,1,1,0,0,0
1908,2019,36539,1000,2.0,0,0,0,1,1,0,0,0
1909,2015,16699,48000,21.0,0,0,0,1,1,0,0,0
1910,2017,24499,19169,21.0,0,0,0,1,1,0,0,0
1911,2019,33799,5669,2.0,0,0,0,1,1,0,0,0
1912,2016,21099,9272,21.0,0,0,0,1,1,0,0,0
1913,2016,16499,35459,21.0,0,0,0,1,1,0,0,0
1914,2019,32495,7499,15.0,1,0,0,0,0,0,0,1
1915,2019,34995,5999,2.0,1,0,0,0,1,0,0,0
1916,2020,54995,1499,3.0,0,0,0,1,0,0,0,1
1917,2017,18495,29979,2.0,0,0,0,1,0,0,0,1
1918,2017,18795,37756,21.0,0,0,0,1,1,0,0,0
1919,2019,23495,12449,15.0,1,0,0,0,0,0,0,1
1920,2019,33995,18,2.0,0,0,0,1,0,0,0,1
1921,2019,30995,16,2.0,0,0,0,1,0,0,0,1
1922,2018,26595,9055,2.0,1,0,0,0,1,0,0,0
1923,2019,30950,1218,2.0,1,0,0,0,1,0,0,0
1924,2019,41750,10004,4.0,0,0,0,1,0,0,0,1
1925,2019,26949,6296,16.0,1,0,0,0,1,0,0,0
1926,2019,28950,4320,2.0,1,0,0,0,0,0,0,1
1927,2019,40890,5367,3.0,0,0,0,1,0,0,0,1
1928,2016,18950,32720,21.0,1,0,0,0,1,0,0,0
1929,2019,20599,12091,15.0,0,0,0,1,0,0,0,1
1930,2019,25799,13571,2.0,0,0,0,1,1,0,0,0
1931,2019,28749,13741,2.0,0,0,0,1,1,0,0,0
1932,2019,30949,2983,2.0,0,0,0,1,1,0,0,0
1933,2019,20699,13628,2.0,0,0,0,1,1,0,0,0
1934,2019,29799,9959,2.0,0,0,0,1,1,0,0,0
1935,2019,29995,9,2.0,0,0,0,1,1,0,0,0
1936,2019,33789,1000,2.0,0,0,0,1,1,0,0,0
1937,2016,19599,68770,21.0,0,0,0,1,0,1,0,0
1938,2017,34849,5376,3.0,0,0,0,1,0,0,0,1
1939,2017,15699,15252,2.0,0,1,0,0,0,0,0,1
1940,2019,29649,9809,2.0,0,0,0,1,1,0,0,0
1941,2017,21449,35782,21.0,0,0,0,1,1,0,0,0
1942,2015,16999,32119,21.0,0,0,0,1,1,0,0,0
1943,2019,24039,1066,16.0,0,1,0,0,0,0,0,1
1944,2016,17799,47309,21.0,0,0,0,1,1,0,0,0
1945,2017,20099,28408,21.0,0,0,0,1,1,0,0,0
1946,2018,28389,5454,2.0,0,0,0,1,1,0,0,0
1947,2018,22849,8641,15.0,0,0,0,1,0,0,0,1
1948,2019,20249,14426,15.0,0,0,0,1,0,0,0,1
1949,2019,25749,13807,2.0,0,0,0,1,1,0,0,0
1950,2019,24049,12880,2.0,0,0,0,1,1,0,0,0
1951,2019,25799,7144,15.0,0,0,0,1,0,0,0,1
1952,2019,25299,10061,15.0,0,0,0,1,0,0,0,1
1953,2019,19849,14009,15.0,0,0,0,1,0,0,0,1
1954,2019,19849,13938,15.0,0,0,0,1,0,0,0,1
1955,2019,25949,10272,15.0,0,0,0,1,0,0,0,1
1956,2019,26449,7382,15.0,0,0,0,1,0,0,0,1
1957,2016,20199,34400,21.0,0,0,0,1,1,0,0,0
1958,2017,23999,21212,21.0,0,0,0,1,1,0,0,0
1959,2019,31199,2000,15.0,0,0,0,1,0,0,0,1
1960,2019,24249,15764,15.0,0,0,0,1,0,0,0,1
1961,2019,23199,2000,16.0,0,1,0,0,1,0,0,0
1962,2019,25499,16121,2.0,0,0,0,1,1,0,0,0
1963,2019,20999,12394,2.0,0,0,0,1,1,0,0,0
1964,2018,18449,6501,16.0,0,0,0,1,1,0,0,0
1965,2019,29749,8559,2.0,0,0,0,1,1,0,0,0
1966,2019,28799,2000,2.0,0,0,0,1,1,0,0,0
1967,2017,27699,33475,3.0,0,0,0,1,0,0,0,1
1968,2017,22399,19906,2.0,0,0,0,1,0,0,0,1
1969,2019,34499,3822,2.0,0,0,0,1,0,0,0,1
1970,2019,30249,10525,2.0,0,0,0,1,1,0,0,0
1971,2019,21449,20480,15.0,0,0,0,1,0,0,0,1
1972,2019,19899,13516,15.0,0,0,0,1,0,0,0,1
1973,2019,19599,15669,15.0,0,0,0,1,0,0,0,1
1974,2019,25749,13894,2.0,0,0,0,1,1,0,0,0
1975,2019,26299,8214,15.0,0,0,0,1,0,0,0,1
1976,2015,14899,46000,21.0,0,0,0,1,1,0,0,0
1977,2019,29699,5766,2.0,0,0,0,1,1,0,0,0
1978,2019,25599,15391,2.0,0,0,0,1,1,0,0,0
1979,2018,23899,11896,15.0,0,0,0,1,0,0,0,1
1980,2019,26499,11700,15.0,0,0,0,1,0,0,0,1
1981,2019,24399,15028,15.0,0,0,0,1,0,0,0,1
1982,2019,28299,5005,2.0,0,0,0,1,1,0,0,0
1983,2019,20299,14496,15.0,0,0,0,1,0,0,0,1
1984,2019,29999,5979,2.0,0,0,0,1,0,0,0,1
1985,2019,20849,10776,2.0,0,0,0,1,1,0,0,0
1986,2019,29649,2874,2.0,0,0,0,1,1,0,0,0
1987,2019,20999,13731,2.0,0,0,0,1,1,0,0,0
1988,2019,25699,14936,2.0,0,0,0,1,1,0,0,0
1989,2019,25699,15067,2.0,0,0,0,1,1,0,0,0
1990,2017,14999,35600,2.0,0,0,0,1,0,0,0,1
1991,2019,29999,6266,2.0,0,0,0,1,1,0,0,0
1992,2016,14499,42500,21.0,0,0,0,1,1,0,0,0
1993,2016,19499,26000,21.0,0,0,0,1,1,0,0,0
1994,2019,24299,9063,2.0,0,0,0,1,1,0,0,0
1995,2019,23499,15242,2.0,0,0,0,1,1,0,0,0
1996,2019,25500,7000,2.0,0,0,0,1,1,0,0,0
1997,2016,30500,18648,3.0,1,0,0,0,0,0,0,1
1998,2019,67000,2800,4.0,1,0,0,0,0,0,0,1
1999,2017,22000,46512,21.0,0,0,0,1,1,0,0,0
2000,2017,20600,29543,21.0,0,0,0,1,1,0,0,0
2001,2020,34500,100,2.0,0,0,0,1,1,0,0,0
2002,2020,34500,100,2.0,0,0,0,1,1,0,0,0
2003,2020,30500,100,2.0,0,0,0,1,1,0,0,0
2004,2020,34500,100,2.0,0,0,0,1,1,0,0,0
2005,2020,34500,100,2.0,0,0,0,1,1,0,0,0
2006,2019,24648,10651,21.0,0,0,0,1,1,0,0,0
2007,2017,27799,9880,2.0,0,0,0,1,0,0,0,1
2008,2017,43949,14263,4.0,0,0,0,1,0,0,0,1
2009,2017,20500,40782,21.0,0,0,0,1,1,0,0,0
2010,2018,23389,12745,2.0,0,0,0,1,1,0,0,0
2011,2019,22800,19526,15.0,0,0,0,1,0,0,0,1
2012,2019,28400,8820,2.0,1,0,0,0,1,0,0,0
2013,2017,19000,21657,21.0,0,0,0,1,1,0,0,0
2014,2019,27850,10936,2.0,0,0,0,1,1,0,0,0
2015,2019,26500,5678,2.0,0,0,0,1,1,0,0,0
2016,2019,25399,13654,15.0,0,0,0,1,0,0,0,1
2017,2019,20849,10925,2.0,0,0,0,1,1,0,0,0
2018,2019,20449,13810,2.0,0,0,0,1,1,0,0,0
2019,2019,29799,9168,2.0,0,0,0,1,1,0,0,0
2020,2019,28499,1867,2.0,0,0,0,1,0,0,0,1
2021,2019,30149,10837,2.0,0,0,0,1,1,0,0,0
2022,2019,26099,9445,15.0,0,0,0,1,0,0,0,1
2023,2019,19799,14380,15.0,0,0,0,1,0,0,0,1
2024,2019,19799,14160,15.0,0,0,0,1,0,0,0,1
2025,2019,25549,15012,2.0,0,0,0,1,1,0,0,0
2026,2019,25699,11805,15.0,0,0,0,1,0,0,0,1
2027,2019,26399,9961,2.0,0,0,0,1,1,0,0,0
2028,2019,23549,17549,15.0,0,0,0,1,0,0,0,1
2029,2019,25299,10211,15.0,0,0,0,1,0,0,0,1
2030,2020,31000,100,2.0,0,0,0,1,1,0,0,0
2031,2020,30500,700,2.0,0,0,0,1,1,0,0,0
2032,2020,30500,100,2.0,0,0,0,1,1,0,0,0
2033,2016,17399,36074,16.0,0,0,0,1,1,0,0,0
2034,2019,26799,2277,15.0,0,0,0,1,0,0,0,1
2035,2019,31499,9486,2.0,0,0,0,1,1,0,0,0
2036,2019,25249,10597,15.0,0,0,0,1,0,0,0,1
2037,2019,31999,2570,2.0,0,0,0,1,1,0,0,0
2038,2019,28999,5789,2.0,0,0,0,1,1,0,0,0
2039,2019,28999,4606,2.0,0,0,0,1,1,0,0,0
2040,2019,20299,14029,15.0,0,0,0,1,0,0,0,1
2041,2019,20249,14481,15.0,0,0,0,1,0,0,0,1
2042,2019,25549,8597,15.0,0,0,0,1,0,0,0,1
2043,2019,19749,14536,15.0,0,0,0,1,0,0,0,1
2044,2019,26249,3696,2.0,0,0,0,1,0,0,0,1
2045,2019,29199,11242,2.0,0,0,0,1,1,0,0,0
2046,2019,35199,2086,15.0,0,0,0,1,0,0,0,1
2047,2019,27699,1714,15.0,0,0,0,1,0,0,0,1
2048,2019,32549,1000,2.0,1,0,0,0,1,0,0,0
2049,2019,33199,3268,2.0,1,0,0,0,0,0,0,1
2050,2019,26799,4793,16.0,0,0,0,1,1,0,0,0
2051,2019,25199,4292,15.0,0,0,0,1,0,0,0,1
2052,2019,25199,5910,16.0,0,0,0,1,0,0,0,1
2053,2019,27699,5307,16.0,1,0,0,0,1,0,0,0
2054,2019,30999,5831,2.0,0,0,0,1,0,0,0,1
2055,2019,25699,7521,15.0,0,0,0,1,0,0,0,1
2056,2019,25389,1839,15.0,0,0,0,1,0,0,0,1
2057,2019,29299,2758,2.0,0,0,0,1,0,0,0,1
2058,2019,40649,11300,3.0,0,0,0,1,0,0,0,1
2059,2015,16199,21539,21.0,0,0,0,1,1,0,0,0
2060,2019,40749,7749,3.0,0,0,0,1,0,0,0,1
2061,2019,29399,283,16.0,0,0,0,1,0,0,0,1
2062,2017,42299,18804,4.0,0,0,0,1,0,0,0,1
2063,2019,38699,3668,3.0,0,0,0,1,0,0,0,1
2064,2019,33599,1000,2.0,0,0,0,1,0,0,0,1
2065,2019,24299,5098,15.0,1,0,0,0,0,0,0,1
2066,2019,27299,2584,16.0,1,0,0,0,1,0,0,0
2067,2019,31199,4842,15.0,1,0,0,0,0,0,0,1
2068,2019,34039,1000,15.0,0,0,0,1,0,0,0,1
2069,2019,32399,5415,2.0,1,0,0,0,0,0,0,1
2070,2019,38289,1000,2.0,0,0,0,1,1,0,0,0
2071,2019,33719,1000,2.0,1,0,0,0,1,0,0,0
2072,2019,32069,1000,2.0,1,0,0,0,1,0,0,0
2073,2019,30759,1000,2.0,1,0,0,0,1,0,0,0
2074,2019,31899,4388,15.0,0,0,0,1,0,0,0,1
2075,2019,31499,3624,2.0,0,0,0,1,1,0,0,0
2076,2018,23249,8724,15.0,1,0,0,0,0,0,0,1
2077,2018,22899,11124,15.0,1,0,0,0,0,0,0,1
2078,2016,18699,38265,21.0,0,0,0,1,1,0,0,0
2079,2019,30499,1488,2.0,0,0,0,1,1,0,0,0
2080,2019,28589,7621,2.0,1,0,0,0,1,0,0,0
2081,2019,31499,6618,2.0,0,0,0,1,1,0,0,0
2082,2019,29799,6012,15.0,1,0,0,0,0,0,0,1
2083,2019,29399,8545,2.0,0,0,0,1,1,0,0,0
2084,2019,26249,10785,2.0,0,0,0,1,1,0,0,0
2085,2019,19799,14272,15.0,0,0,0,1,0,0,0,1
2086,2019,30049,2011,2.0,0,0,0,1,0,0,0,1
2087,2019,23849,15499,15.0,0,0,0,1,0,0,0,1
2088,2019,20549,13243,2.0,0,0,0,1,1,0,0,0
2089,2016,18349,33456,21.0,0,0,0,1,1,0,0,0
2090,2019,34499,2838,2.0,0,0,0,1,0,0,0,1
2091,2019,27699,5012,16.0,0,0,0,1,1,0,0,0
2092,2019,23799,14507,15.0,0,0,0,1,0,0,0,1
2093,2018,22949,10577,15.0,1,0,0,0,0,0,0,1
2094,2018,27449,7322,2.0,1,0,0,0,1,0,0,0
2095,2019,25899,11151,15.0,0,0,0,1,0,0,0,1
2096,2019,20999,13070,2.0,0,0,0,1,1,0,0,0
2097,2019,26999,8714,2.0,0,0,0,1,1,0,0,0
2098,2019,29799,11576,2.0,0,0,0,1,1,0,0,0
2099,2019,25349,9172,15.0,0,0,0,1,0,0,0,1
2100,2019,20699,14593,2.0,0,0,0,1,1,0,0,0
2101,2016,16499,35459,21.0,0,0,0,1,1,0,0,0
2102,2020,48879,1000,3.0,0,0,0,1,0,0,0,1
2103,2019,36199,9800,3.0,0,0,0,1,0,0,0,1
2104,2019,29849,2303,2.0,0,0,0,1,0,0,0,1
2105,2019,24999,11842,15.0,0,0,0,1,0,0,0,1
2106,2019,25649,8108,15.0,0,0,0,1,0,0,0,1
2107,2019,25149,15184,15.0,0,0,0,1,0,0,0,1
2108,2019,26049,9785,15.0,0,0,0,1,0,0,0,1
2109,2019,29249,12972,2.0,0,0,0,1,1,0,0,0
2110,2019,30499,9426,2.0,0,0,0,1,1,0,0,0
2111,2019,31699,3723,2.0,0,0,0,1,1,0,0,0
2112,2019,25549,14874,2.0,0,0,0,1,1,0,0,0
2113,2019,24799,19484,2.0,0,0,0,1,1,0,0,0
2114,2019,31779,1000,16.0,0,0,0,1,1,0,0,0
2115,2019,35499,1023,15.0,0,0,0,1,0,0,0,1
2116,2019,31899,1733,2.0,0,0,0,1,1,0,0,0
2117,2019,29099,7027,2.0,0,0,0,1,0,0,0,1
2118,2019,25199,5856,2.0,0,0,0,1,1,0,0,0
2119,2019,35299,100,2.0,0,0,0,1,1,0,0,0
2120,2019,32399,2008,15.0,0,0,0,1,0,0,0,1
2121,2019,29699,1906,15.0,0,0,0,1,0,0,0,1
2122,2019,66699,630,4.0,0,0,0,1,0,0,0,1
2123,2019,36599,124,2.0,0,0,0,1,0,0,0,1
2124,2019,33699,2200,2.0,0,0,0,1,1,0,0,0
2125,2019,49499,358,3.0,0,0,0,1,0,0,0,1
2126,2020,33469,1000,16.0,0,0,0,1,1,0,0,0
2127,2013,12999,23790,21.0,1,0,0,0,1,0,0,0
2128,2016,19999,17807,2.0,0,0,0,1,0,0,0,1
2129,2019,25399,13636,15.0,0,0,0,1,0,0,0,1
2130,2019,26249,8588,15.0,0,0,0,1,0,0,0,1
2131,2019,20249,10918,15.0,0,0,0,1,0,0,0,1
2132,2019,19849,14085,15.0,0,0,0,1,0,0,0,1
2133,2019,25599,12187,15.0,0,0,0,1,0,0,0,1
2134,2019,24799,13012,15.0,0,0,0,1,0,0,0,1
2135,2019,24799,12999,15.0,0,0,0,1,0,0,0,1
2136,2017,37199,5376,3.0,0,0,0,1,0,0,0,1
2137,2016,18349,22000,21.0,0,0,0,1,1,0,0,0
2138,2019,27199,5926,2.0,0,0,0,1,1,0,0,0
2139,2019,29249,1768,2.0,0,0,0,1,1,0,0,0
2140,2018,17999,15998,21.0,0,0,0,1,1,0,0,0
2141,2019,25199,15238,2.0,0,0,0,1,1,0,0,0
2142,2019,29749,10,2.0,0,0,0,1,1,0,0,0
2143,2019,43049,7351,3.0,0,0,0,1,0,0,0,1
2144,2019,41949,8315,3.0,0,0,0,1,0,0,0,1
2145,2019,40649,11130,3.0,0,0,0,1,0,0,0,1
2146,2016,21999,20801,21.0,0,0,0,1,1,0,0,0
2147,2017,17890,26514,21.0,0,0,0,1,1,0,0,0
2148,2019,29427,3085,2.0,0,0,0,1,0,0,0,1
2149,2019,27690,8070,2.0,0,0,0,1,0,0,0,1
2150,2020,33800,2406,15.0,0,0,0,1,0,0,0,1
2151,2020,29990,99,2.0,0,0,0,1,1,0,0,0
2152,2020,33990,99,2.0,0,0,0,1,1,0,0,0
2153,2019,29000,9809,2.0,0,0,0,1,1,0,0,0
2154,2019,30200,4589,2.0,0,0,0,1,1,0,0,0
2155,2019,30132,7165,2.0,0,0,0,1,1,0,0,0
2156,2019,30000,8750,2.0,0,0,0,1,1,0,0,0
2157,2019,33599,1000,2.0,0,0,0,1,0,0,0,1
2158,2019,31999,1000,2.0,0,0,0,1,1,0,0,0
2159,2019,33799,2014,2.0,0,0,0,1,1,0,0,0
2160,2015,15991,35000,21.0,0,0,0,1,1,0,0,0
2161,2017,14990,76982,2.0,0,0,0,1,0,1,0,0
2162,2019,25900,9625,15.0,0,0,0,1,0,0,0,1
2163,2016,20890,25726,21.0,0,0,0,1,1,0,0,0
2164,2018,26000,19800,2.0,0,0,0,1,0,0,0,1
2165,2017,25490,9714,21.0,0,0,0,1,1,0,0,0
2166,2019,23000,14627,15.0,0,0,0,1,0,0,0,1
2167,2019,26299,9163,15.0,0,0,0,1,0,0,0,1
2168,2019,19999,13591,15.0,0,0,0,1,0,0,0,1
2169,2019,29399,4208,2.0,0,0,0,1,1,0,0,0
2170,2014,14999,39501,21.0,0,0,0,1,1,0,0,0
2171,2014,11999,28000,16.0,0,0,0,1,0,0,0,1
2172,2019,25399,3585,15.0,0,0,0,1,0,0,0,1
2173,2019,20799,13356,2.0,0,0,0,1,1,0,0,0
2174,2019,20299,14375,2.0,0,0,0,1,1,0,0,0
2175,2019,19849,14085,15.0,0,0,0,1,0,0,0,1
2176,2019,26899,2000,15.0,0,0,0,1,0,0,0,1
2177,2019,30399,7163,2.0,0,0,0,1,1,0,0,0
2178,2019,26399,3553,2.0,0,0,0,1,0,0,0,1
2179,2019,24699,4040,15.0,0,0,0,1,0,0,0,1
2180,2019,32069,1000,2.0,0,0,0,1,1,0,0,0
2181,2019,30599,4504,2.0,0,0,0,1,0,0,0,1
2182,2019,28799,5136,16.0,0,0,0,1,1,0,0,0
2183,2019,30099,4701,16.0,0,0,0,1,1,0,0,0
2184,2019,32429,1000,2.0,0,0,0,1,1,0,0,0
2185,2019,33599,2679,2.0,0,0,0,1,1,0,0,0
2186,2018,25949,11961,21.0,0,0,0,1,1,0,0,0
2187,2019,29399,7224,2.0,0,0,0,1,1,0,0,0
2188,2019,32049,2365,2.0,0,0,0,1,1,0,0,0
2189,2018,23149,17000,21.0,0,0,0,1,1,0,0,0
2190,2019,28999,4938,2.0,0,0,0,1,1,0,0,0
2191,2014,14299,47399,21.0,0,0,0,1,1,0,0,0
2192,2019,25389,2000,15.0,0,0,0,1,0,0,0,1
2193,2019,25389,2000,15.0,0,0,0,1,0,0,0,1
2194,2019,24389,2000,15.0,0,0,0,1,0,0,0,1
2195,2019,26899,2000,15.0,0,0,0,1,0,0,0,1
2196,2019,30749,2000,2.0,0,0,0,1,0,0,0,1
2197,2019,20999,9883,2.0,0,0,0,1,1,0,0,0
2198,2018,18899,13924,15.0,0,0,0,1,0,0,0,1
2199,2019,34579,1000,15.0,0,0,0,1,0,0,0,1
2200,2015,17399,21019,21.0,0,0,0,1,1,0,0,0
2201,2017,24999,21210,21.0,0,0,0,1,1,0,0,0
2202,2019,26099,5433,15.0,0,0,0,1,0,0,0,1
2203,2017,15999,34301,21.0,0,0,0,1,1,0,0,0
2204,2019,30099,2924,2.0,0,0,0,1,1,0,0,0
2205,2019,30299,4284,2.0,0,0,0,1,1,0,0,0
2206,2019,25399,10260,15.0,0,0,0,1,0,0,0,1
2207,2019,26599,8912,2.0,0,0,0,1,1,0,0,0
2208,2019,25449,13280,15.0,0,0,0,1,0,0,0,1
2209,2019,25699,11793,15.0,0,0,0,1,0,0,0,1
2210,2019,20299,14271,15.0,0,0,0,1,0,0,0,1
2211,2019,29949,8208,2.0,0,0,0,1,1,0,0,0
2212,2019,20449,13181,15.0,0,0,0,1,0,0,0,1
2213,2019,25549,14995,2.0,0,0,0,1,1,0,0,0
2214,2019,25349,9687,15.0,0,0,0,1,0,0,0,1
2215,2019,28300,6519,2.0,0,0,0,1,0,0,0,1
2216,2019,28000,11549,2.0,0,0,0,1,0,0,0,1
2217,2019,28800,3116,2.0,0,0,0,1,0,0,0,1
2218,2019,29000,4650,2.0,0,0,0,1,0,0,0,1
2219,2019,25000,481,15.0,0,0,0,1,0,0,0,1
2220,2019,29000,2198,15.0,0,0,0,1,0,0,0,1
2221,2019,41000,5339,3.0,0,0,0,1,0,0,0,1
2222,2019,31450,5104,2.0,0,0,0,1,1,0,0,0
2223,2019,31500,7000,2.0,0,0,0,1,1,0,0,0
2224,2016,13000,53065,21.0,1,0,0,0,1,0,0,0
2225,2019,25299,4004,15.0,0,0,0,1,0,0,0,1
2226,2019,25599,2648,15.0,0,0,0,1,0,0,0,1
2227,2019,26599,12961,15.0,0,0,0,1,0,0,0,1
2228,2019,28099,20001,2.0,0,0,0,1,1,0,0,0
2229,2019,24599,9905,2.0,0,0,0,1,1,0,0,0
2230,2019,27349,5917,2.0,0,0,0,1,1,0,0,0
2231,2019,29549,5071,2.0,0,0,0,1,1,0,0,0
2232,2019,29999,7193,2.0,0,0,0,1,0,0,0,1
2233,2019,29399,8123,2.0,0,0,0,1,1,0,0,0
2234,2018,25999,7317,15.0,1,0,0,0,0,0,0,1
2235,2019,41099,8370,3.0,0,0,0,1,0,0,0,1
2236,2017,24000,17030,21.0,1,0,0,0,1,0,0,0
2237,2014,16450,27032,21.0,0,0,0,1,1,0,0,0
2238,2017,19750,27959,2.0,0,0,0,1,0,0,0,1
2239,2019,52000,5072,4.0,1,0,0,0,0,0,0,1
2240,2016,20299,6605,2.0,0,0,0,1,0,0,0,1
2241,2016,21600,33028,21.0,0,0,0,1,1,0,0,0
2242,2019,27750,2192,15.0,0,0,0,1,0,0,0,1
2243,2019,24600,9174,15.0,0,0,0,1,0,0,0,1
2244,2019,24700,12944,2.0,0,0,0,1,1,0,0,0
2245,2018,22000,11439,15.0,0,0,0,1,0,0,0,1
2246,2019,24500,2827,15.0,0,0,0,1,0,0,0,1
2247,2019,30300,4000,16.0,0,0,0,1,1,0,0,0
2248,2019,25799,10996,15.0,0,0,0,1,0,0,0,1
2249,2019,28499,15096,2.0,0,0,0,1,1,0,0,0
2250,2019,29899,8601,2.0,0,0,0,1,1,0,0,0
2251,2017,20749,19119,2.0,0,0,0,1,0,1,0,0
2252,2016,29189,20000,3.0,0,0,0,1,0,0,0,1
2253,2016,18449,23077,21.0,0,0,0,1,1,0,0,0
2254,2017,20700,18346,21.0,0,0,0,1,1,0,0,0
2255,2017,19350,35707,21.0,0,0,0,1,1,0,0,0
2256,2019,28000,15026,2.0,0,0,0,1,1,0,0,0
2257,2019,62199,95,4.0,0,0,0,1,0,0,0,1
2258,2019,33699,1604,2.0,0,0,0,1,0,0,0,1
2259,2019,24699,6783,15.0,0,0,0,1,0,0,0,1
2260,2018,22549,19656,2.0,0,0,0,1,1,0,0,0
2261,2019,24299,12321,2.0,0,0,0,1,1,0,0,0
2262,2019,29699,5230,2.0,0,0,0,1,1,0,0,0
2263,2019,29899,8447,2.0,0,0,0,1,1,0,0,0
2264,2019,25699,13044,2.0,0,0,0,1,1,0,0,0
2265,2019,69399,1615,4.0,0,0,0,1,0,0,0,1
2266,2019,29199,4456,15.0,0,0,0,1,0,0,0,1
2267,2019,31899,4300,15.0,0,0,0,1,0,0,0,1
2268,2019,45199,7635,3.0,0,0,0,1,0,0,0,1
2269,2019,33599,1000,2.0,0,0,0,1,0,0,0,1
2270,2019,23879,1000,16.0,0,1,0,0,0,0,0,1
2271,2019,23879,1000,16.0,0,1,0,0,0,0,0,1
2272,2019,23499,712,16.0,0,1,0,0,0,0,0,1
2273,2019,22899,4387,16.0,0,1,0,0,0,0,0,1
2274,2019,23299,1617,16.0,0,1,0,0,0,0,0,1
2275,2019,29199,1357,15.0,0,0,0,1,0,0,0,1
2276,2019,34299,3938,2.0,0,0,0,1,1,0,0,0
2277,2016,20449,11017,21.0,0,0,0,1,1,0,0,0
2278,2017,23899,20604,21.0,0,0,0,1,1,0,0,0
2279,2019,32099,724,2.0,0,0,0,1,1,0,0,0
2280,2019,34449,4070,2.0,0,0,0,1,1,0,0,0
2281,2019,20449,13755,2.0,0,0,0,1,1,0,0,0
2282,2019,20349,13910,15.0,0,0,0,1,0,0,0,1
2283,2018,28499,7661,2.0,0,0,0,1,1,0,0,0
2284,2019,22899,14959,2.0,0,0,0,1,1,0,0,0
